SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Average_Monthly_Charge,Charge_Difference,Is_Streaming_User,Security_and_Support_Risk,Is_Family,Is_AutoPay,Risk_Segment,short_contract_low_tenure,contract_length,Tenure_Cohorts,total_services,charge_per_service,has_internet,senior_high_charge,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,3,20.55,51.15,17.05,3.5,0,0,1,1,0,1,0,0-1 Year,1,10.275,0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,71,24.7,1810.55,25.500704225352113,-0.8007042253521135,0,0,1,1,0,0,2,5+ Years,2,8.233333333333333,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,70,92.2,6474.45,92.49214285714285,-0.29214285714284927,1,0,1,1,0,0,2,5+ Years,8,10.244444444444445,1,1,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,4,42.4,146.4,36.6,5.799999999999997,0,0,0,0,0,1,0,0-1 Year,3,10.6,1,0,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True
1,5,85.55,408.5,81.7,3.8499999999999943,1,1,0,0,1,1,0,0-1 Year,3,21.3875,1,1,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
0,61,20.25,1278.8,20.963934426229507,-0.7139344262295069,0,0,1,1,0,0,2,5+ Years,1,10.125,0,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,3,26.4,121.25,40.416666666666664,-14.016666666666666,0,0,1,0,0,0,2,0-1 Year,2,8.799999999999999,0,0,True,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,3,44.3,134.5,44.833333333333336,-0.5333333333333385,0,1,1,0,0,1,0,0-1 Year,1,22.15,1,0,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,34,87.45,2874.15,84.53382352941176,2.9161764705882405,1,1,1,0,1,0,0,1-3 Years,4,17.490000000000002,1,0,False,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
0,71,105.7,7472.15,105.24154929577465,0.4584507042253563,1,1,1,1,0,0,1,5+ Years,6,15.1,1,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,23,91.1,2198.3,95.57826086956523,-4.478260869565233,1,0,1,1,0,0,2,1-3 Years,8,10.122222222222222,1,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,36,19.55,620.75,17.243055555555557,2.3069444444444436,0,0,0,0,0,0,1,1-3 Years,1,9.775,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,15,68.6,1108.6,73.90666666666667,-5.306666666666672,0,1,1,1,0,0,0,1-3 Years,1,34.3,1,0,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,11,55.05,608.15,55.28636363636363,-0.23636363636363455,1,1,1,1,0,1,0,0-1 Year,2,18.349999999999998,1,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,15,75.3,1147.45,76.49666666666667,-1.1966666666666725,0,1,0,1,0,0,0,1-3 Years,2,25.099999999999998,1,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,62,43.6,2748.7,44.33387096774193,-0.7338709677419288,1,1,0,1,0,0,2,5+ Years,3,10.9,1,0,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False
0,7,95.0,655.5,93.64285714285714,1.3571428571428612,1,1,0,0,0,1,0,0-1 Year,4,19.0,1,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,6,80.5,502.85,83.80833333333334,-3.308333333333337,0,0,1,0,1,1,0,0-1 Year,3,20.125,1,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,29,25.15,702.0,24.20689655172414,0.9431034482758598,0,0,0,0,1,0,0,1-3 Years,2,8.383333333333333,0,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,72,89.7,6588.95,91.51319444444444,-1.8131944444444343,1,1,1,0,0,0,1,5+ Years,4,17.94,1,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,69,85.35,5897.4,85.4695652173913,-0.11956521739131176,1,0,0,1,0,0,2,5+ Years,7,10.66875,1,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False
0,15,101.35,1553.95,103.59666666666666,-2.2466666666666697,1,0,0,0,1,0,0,1-3 Years,5,16.891666666666666,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False
0,16,19.7,301.55,18.846875,0.8531249999999986,0,0,1,0,0,0,2,1-3 Years,1,9.85,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
1,47,70.55,3309.25,70.40957446808511,0.14042553191488594,0,1,1,1,0,0,0,3-5 Years,1,35.275,1,1,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,48,69.7,3023.65,62.99270833333333,6.70729166666667,1,0,1,1,0,0,1,3-5 Years,5,11.616666666666667,1,0,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0,72,68.75,4888.2,67.89166666666667,0.8583333333333343,1,0,1,1,0,0,2,5+ Years,5,11.458333333333334,1,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False
0,21,73.7,1558.7,74.22380952380952,-0.5238095238095184,0,1,0,0,1,0,0,1-3 Years,2,24.566666666666666,1,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,72,110.15,7998.8,111.09444444444445,-0.9444444444444429,1,0,1,0,0,0,2,5+ Years,7,13.76875,1,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,7,69.7,516.15,73.73571428571428,-4.035714285714278,1,0,1,1,0,1,0,0-1 Year,4,13.940000000000001,1,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False
1,27,85.25,2287.25,84.71296296296296,0.5370370370370381,1,1,0,0,1,0,0,1-3 Years,3,21.3125,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0,4,74.65,301.4,75.35,-0.6999999999999886,0,1,1,0,1,1,0,0-1 Year,2,24.883333333333336,1,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,4,46.0,193.6,48.4,-2.3999999999999986,0,1,0,0,0,1,0,0-1 Year,1,23.0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,26,90.8,2361.8,90.83846153846154,-0.03846153846154721,1,1,1,0,1,0,0,1-3 Years,3,22.7,1,0,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0,42,79.9,3313.4,78.89047619047619,1.009523809523813,0,1,0,0,1,0,0,3-5 Years,3,19.975,1,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,69,81.95,5601.4,81.17971014492753,0.7702898550724768,1,0,1,1,0,0,2,5+ Years,7,10.24375,1,0,True,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,49,20.45,1024.65,20.91122448979592,-0.4612244897959208,0,0,1,1,0,0,2,3-5 Years,1,10.225,0,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,75.8,75.8,75.8,0.0,0,1,0,0,1,1,0,0-1 Year,2,25.266666666666666,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,38,68.15,2656.3,69.90263157894738,-1.7526315789473728,1,0,0,1,0,0,0,3-5 Years,5,11.358333333333334,1,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False
0,37,100.05,3810.55,102.98783783783784,-2.937837837837847,1,1,0,0,1,0,0,3-5 Years,5,16.675,1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False
0,14,81.95,1181.75,84.41071428571429,-2.460714285714289,1,0,1,0,0,0,2,1-3 Years,6,11.707142857142857,1,0,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,1,79.1,79.1,79.1,0.0,1,1,0,0,1,1,0,0-1 Year,2,26.366666666666664,1,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,9,19.5,178.85,19.87222222222222,-0.37222222222222,0,0,0,0,1,1,0,0-1 Year,1,9.75,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,24,51.15,1275.7,53.15416666666667,-2.00416666666667,0,0,0,0,1,0,0,1-3 Years,2,17.05,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,8,55.75,446.8,55.85,-0.10000000000000142,0,1,1,0,1,1,0,0-1 Year,3,13.9375,1,0,False,True,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1,85.8,85.8,85.8,0.0,1,1,0,0,0,1,0,0-1 Year,3,21.45,1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0,72,79.2,5401.9,75.02638888888889,4.173611111111114,1,0,1,1,0,0,2,5+ Years,7,9.9,1,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,72,105.5,7544.0,104.77777777777777,0.7222222222222285,1,0,1,0,0,0,2,5+ Years,6,15.071428571428571,1,0,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False
0,17,55.35,920.5,54.14705882352941,1.2029411764705884,0,0,1,1,0,0,0,1-3 Years,3,13.8375,1,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,68,64.35,4539.6,66.75882352941177,-2.4088235294117766,1,0,0,1,0,0,2,5+ Years,6,9.192857142857141,1,0,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,48,65.65,3094.65,64.471875,1.1781250000000085,1,1,1,0,0,0,1,3-5 Years,4,13.13,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False
0,7,75.7,554.05,79.14999999999999,-3.4499999999999886,1,0,1,0,1,1,0,0-1 Year,6,10.814285714285715,1,0,False,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,46,30.75,1489.3,32.37608695652174,-1.626086956521739,0,0,0,1,0,0,1,3-5 Years,1,15.375,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,50,103.7,5071.05,101.421,2.2789999999999964,1,0,1,0,1,0,0,3-5 Years,6,14.814285714285715,1,0,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
0,23,54.25,1221.55,53.11086956521739,1.139130434782608,0,0,1,0,1,0,0,1-3 Years,3,13.5625,1,0,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False
0,13,20.45,254.5,19.576923076923077,0.8730769230769226,0,0,1,0,0,0,0,1-3 Years,1,10.225,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,18,25.3,454.65,25.258333333333333,0.04166666666666785,0,0,1,1,0,0,2,1-3 Years,2,8.433333333333334,0,0,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,64,24.4,1601.2,25.01875,-0.6187500000000021,0,0,0,1,0,0,1,5+ Years,2,8.133333333333333,0,0,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,66,89.4,5976.9,90.5590909090909,-1.1590909090908923,1,1,0,1,0,0,0,5+ Years,4,17.880000000000003,1,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0,9,48.6,422.3,46.922222222222224,1.6777777777777771,0,0,1,0,0,0,1,0-1 Year,2,16.2,1,0,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,21,94.25,1973.75,93.98809523809524,0.2619047619047592,1,1,0,0,1,0,0,1-3 Years,4,18.85,1,1,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0,40,20.4,854.9,21.3725,-0.9725000000000001,0,0,1,1,0,0,1,3-5 Years,1,10.2,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,7,49.65,305.55,43.65,6.0,1,0,1,1,0,0,2,0-1 Year,4,9.93,1,0,True,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False
0,56,106.6,5893.95,105.24910714285714,1.3508928571428527,1,0,0,1,0,0,0,3-5 Years,6,15.228571428571428,1,0,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False
0,22,20.75,452.35,20.561363636363637,0.1886363636363626,0,0,1,1,0,0,1,1-3 Years,1,10.375,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,4,70.9,273.0,68.25,2.6500000000000057,0,1,0,1,0,1,0,0-1 Year,1,35.45,1,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1,74.45,74.45,74.45,0.0,0,1,1,0,1,1,0,0-1 Year,2,24.816666666666666,1,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,32,91.05,2871.5,89.734375,1.3156249999999972,1,1,0,0,1,0,0,1-3 Years,3,22.7625,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
0,26,39.95,1023.75,39.375,0.5750000000000028,1,1,1,1,0,0,1,1-3 Years,2,13.316666666666668,1,0,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,18,46.4,812.4,45.13333333333333,1.2666666666666657,1,1,1,1,0,0,1,1-3 Years,3,11.6,1,0,True,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0,35,109.95,3782.4,108.06857142857143,1.8814285714285717,1,0,1,0,1,0,0,1-3 Years,7,13.74375,1,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,72,80.2,5714.2,79.36388888888888,0.8361111111111228,1,0,1,1,0,0,2,5+ Years,7,10.025,1,0,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0,52,98.15,4993.4,96.02692307692307,2.123076923076937,1,0,1,1,0,0,0,3-5 Years,6,14.021428571428572,1,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False
1,7,84.55,646.85,92.40714285714286,-7.857142857142861,1,1,1,0,1,1,0,0-1 Year,3,21.1375,1,1,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0,36,104.8,3886.45,107.95694444444445,-3.1569444444444485,1,1,0,1,0,0,1,1-3 Years,6,14.971428571428572,1,0,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,2,19.3,44.4,22.2,-2.8999999999999986,0,0,0,0,0,1,0,0-1 Year,1,9.65,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,7,35.3,264.8,37.82857142857143,-2.528571428571432,0,0,0,0,0,0,1,0-1 Year,2,11.766666666666666,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0,15,19.45,340.85,22.723333333333336,-3.273333333333337,0,0,1,1,0,0,0,1-3 Years,1,9.725,0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,2,79.45,145.15,72.575,6.875,0,1,0,0,1,1,0,0-1 Year,3,19.8625,1,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,71,47.6,3377.8,47.57464788732395,0.025352112676053196,0,0,1,1,0,0,2,5+ Years,4,9.52,1,0,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False
0,27,75.75,1929.0,71.44444444444444,4.305555555555557,0,1,1,1,0,0,0,1-3 Years,2,25.25,1,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,44,54.9,2549.1,57.934090909090905,-3.0340909090909065,0,0,1,1,0,0,0,3-5 Years,3,13.725,1,0,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False
0,46,70.6,3231.05,70.24021739130436,0.35978260869563883,1,0,1,0,0,0,1,3-5 Years,5,11.766666666666666,1,0,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,31,20.1,589.25,19.008064516129032,1.0919354838709694,0,0,1,1,0,0,1,1-3 Years,1,10.05,0,0,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,69,78.6,5356.45,77.62971014492753,0.9702898550724655,1,0,0,1,0,0,1,5+ Years,7,9.825,1,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,True,False,False
0,25,60.35,1404.65,56.18600000000001,4.163999999999994,1,1,1,0,1,0,0,1-3 Years,3,15.0875,1,0,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,25,19.15,477.6,19.104,0.045999999999999375,0,0,1,0,0,0,0,1-3 Years,1,9.575,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,70,113.05,7869.05,112.415,0.6349999999999909,1,0,1,1,0,0,2,5+ Years,8,12.56111111111111,1,0,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,72,20.7,1492.1,20.72361111111111,-0.023611111111112137,0,0,1,1,0,0,2,5+ Years,1,10.35,0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,2,44.35,81.25,40.625,3.7250000000000014,0,1,0,0,1,1,0,0-1 Year,1,22.175,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,4,33.65,137.85,34.4625,-0.8125,0,0,0,0,1,1,0,0-1 Year,2,11.216666666666667,1,0,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,66,90.95,5930.05,89.84924242424243,1.1007575757575694,0,0,1,1,0,0,2,5+ Years,5,15.158333333333333,1,0,False,False,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False
0,5,65.6,339.9,67.97999999999999,-2.3799999999999955,1,0,0,1,0,1,0,0-1 Year,4,13.12,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
0,1,50.8,50.8,50.8,0.0,0,1,0,0,1,1,0,0-1 Year,2,16.933333333333334,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,1,95.0,95.0,95.0,0.0,1,0,1,0,1,1,0,0-1 Year,4,19.0,1,0,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0,1,20.2,20.2,20.2,0.0,0,0,0,0,0,1,0,0-1 Year,1,10.1,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,70,104.8,7308.95,104.41357142857143,0.3864285714285671,1,1,1,0,0,0,1,5+ Years,6,14.971428571428572,1,1,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False
0,59,100.05,6034.85,102.285593220339,-2.2355932203389983,1,0,1,0,0,0,2,3-5 Years,5,16.675,1,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True
0,12,19.35,219.35,18.279166666666665,1.0708333333333364,0,0,0,1,0,0,1,0-1 Year,1,9.675,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0,2,19.4,50.6,25.3,-5.900000000000002,0,0,0,0,0,1,0,0-1 Year,1,9.7,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,41,20.0,879.8,21.458536585365852,-1.4585365853658523,0,0,1,0,0,0,2,3-5 Years,1,10.0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,38,103.65,3988.5,104.96052631578948,-1.310526315789474,1,0,0,0,1,0,0,3-5 Years,6,14.807142857142859,1,0,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False
0,64,115.0,7396.15,115.56484375,-0.5648437499999943,1,0,1,0,0,0,1,5+ Years,8,12.777777777777779,1,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,1,74.6,74.6,74.6,0.0,0,1,1,1,0,1,0,0-1 Year,2,24.866666666666664,1,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,5,96.5,492.55,98.51,-2.010000000000005,1,1,0,1,0,1,0,0-1 Year,4,19.3,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
0,1,25.25,25.25,25.25,0.0,0,1,0,1,0,1,0,0-1 Year,0,25.25,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,44,19.55,819.95,18.635227272727274,0.9147727272727266,0,0,1,1,0,0,2,3-5 Years,1,9.775,0,0,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,89.15,89.15,89.15,0.0,1,1,1,0,0,1,0,0-1 Year,3,22.2875,1,0,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,30,94.4,2838.7,94.62333333333332,-0.22333333333331495,1,0,1,0,1,0,0,1-3 Years,5,15.733333333333334,1,0,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,41,99.65,4220.35,102.93536585365854,-3.285365853658533,1,0,0,1,0,0,2,3-5 Years,5,16.608333333333334,1,0,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,53,19.9,1110.05,20.944339622641508,-1.044339622641509,0,0,1,1,0,0,2,3-5 Years,1,9.95,0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,72,114.5,8331.95,115.7215277777778,-1.2215277777777942,1,0,1,0,0,0,2,5+ Years,8,12.722222222222221,1,1,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True
1,7,84.8,546.95,78.13571428571429,6.664285714285711,1,1,0,0,1,1,0,0-1 Year,3,21.2,1,1,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,50,69.5,3418.2,68.36399999999999,1.13600000000001,1,0,0,1,0,0,2,3-5 Years,5,11.583333333333334,1,0,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,1,45.6,45.6,45.6,0.0,0,1,0,0,0,1,0,0-1 Year,1,22.8,1,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,31,20.9,689.35,22.23709677419355,-1.3370967741935509,0,0,0,1,0,0,2,1-3 Years,1,10.45,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,40,104.8,4131.95,103.29875,1.5012499999999989,1,0,0,1,0,0,0,3-5 Years,6,14.971428571428572,1,0,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
0,1,20.25,20.25,20.25,0.0,0,0,0,0,0,1,0,0-1 Year,1,10.125,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1,60,49.45,2907.55,48.45916666666667,0.9908333333333346,1,1,1,1,0,0,2,3-5 Years,3,12.3625,1,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False
0,17,61.95,1070.7,62.98235294117647,-1.0323529411764696,0,0,1,0,0,0,1,1-3 Years,4,12.39,1,0,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
1,72,84.45,5899.85,81.94236111111111,2.5076388888888914,1,0,1,1,0,0,2,5+ Years,7,10.55625,1,1,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
1,26,89.15,2277.65,87.60192307692309,1.5480769230769198,1,1,0,0,1,0,0,1-3 Years,4,17.830000000000002,1,1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,1,90.55,90.55,90.55,0.0,1,1,0,0,1,1,0,0-1 Year,3,22.6375,1,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0,7,74.65,521.1,74.44285714285715,0.20714285714285552,1,0,0,0,1,1,0,0-1 Year,5,12.441666666666668,1,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False
0,1,75.45,75.45,75.45,0.0,0,1,0,0,1,1,0,0-1 Year,2,25.150000000000002,1,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,64,90.25,5629.15,87.95546875,2.2945312500000057,1,1,1,1,0,0,1,5+ Years,4,18.05,1,0,True,True,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
